TenantId,SourceSystem,"TimeGenerated [UTC]",MG,Computer,"EventTime [UTC]",Facility,HostName,SeverityLevel,SyslogMessage,ProcessID,HostIP,ProcessName,CollectorHostName,Type,"_ResourceId"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:47.699 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:47.000 PM",auth,mac108,info,"Connection reset by authenticating user root 45.148.10.157 port 22698 [preauth]",14800,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:32.402 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:32.000 PM",authpriv,mac108,notice,"pam_unix(sshd:auth): authentication failure  logname= uid=0 euid=0 tty=ssh ruser= rhost=45.148.10.157  user=root",14800,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:37.899 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:37.000 PM",authpriv,mac108,notice,"pam_unix(sshd:auth): check pass  user unknown",14782,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:37.899 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:37.000 PM",authpriv,mac108,notice,"pam_unix(sshd:auth): authentication failure  logname= uid=0 euid=0 tty=ssh ruser= rhost=95.105.28.117 ",14782,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:47.699 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:47.000 PM",authpriv,mac108,notice,"PAM 4 more authentication failures  logname= uid=0 euid=0 tty=ssh ruser= rhost=45.148.10.157  user=root",14800,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:47.700 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:47.000 PM",authpriv,mac108,notice,"PAM service(sshd) ignoring max retries  5 > 3",14800,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:00.016 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:00.000 PM",daemon,mac108,info,"2026-04-18T18:14:35.908#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:00.016 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:00.000 PM",daemon,mac108,info,"2026-04-18T18:15:00.016#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1083)#011EventsProcessedLastPeriod: 0",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:00.016 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:00.000 PM",daemon,mac108,info,"2026-04-18T18:15:00.016#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1126)#011Interning cache state. NextClearTimeUtc: 2026-04-18T18:18:35.787, VolatileCurrentSize: 3, VolatileCurrentSizeInBytes: 396, VolatileSecondarySize: 0, VolatileSecondarySizeInBytes: 0, StaticCacheSize: 47, StaticCacheSizeInBytes: 6116",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:05.917 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:05.000 PM",daemon,mac108,info,"2026-04-18T18:15:05.916#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 690, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:35.867 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:35.000 PM",daemon,mac108,info,"2026-04-18T18:15:05.916#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:36.019 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:36.000 PM",daemon,mac108,info,"2026-04-18T18:15:35.917#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 720, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:01.141 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:01.000 PM",authpriv,mac108,info,"pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)",14784,"10.0.0.4",CRON,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:15:01.144 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:15:01.000 PM",authpriv,mac108,info,"pam_unix(cron:session): session closed for user root",14784,"10.0.0.4",CRON,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:09.072 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:09.000 PM",auth,mac108,info,"Failed password for root from 45.148.10.147 port 37870 ssh2",14643,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:15.373 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:15.000 PM",auth,mac108,info,"message repeated 2 times: [ Failed password for root from 45.148.10.147 port 37870 ssh2]",14643,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:15.373 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:15.000 PM",auth,mac108,info,"Invalid user admin from 95.105.28.117 port 34718",14617,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:17.434 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:17.000 PM",auth,mac108,info,"Failed password for invalid user admin from 95.105.28.117 port 34718 ssh2",14617,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:18.863 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:18.000 PM",auth,mac108,info,"Failed password for root from 45.148.10.147 port 37870 ssh2",14643,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:21.449 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:21.000 PM",auth,mac108,info,"Connection closed by invalid user admin 95.105.28.117 port 34718 [preauth]",14617,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:22.882 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:22.000 PM",auth,mac108,info,"Failed password for root from 45.148.10.147 port 37870 ssh2",14643,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:24.605 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:24.000 PM",auth,mac108,info,"Connection reset by authenticating user root 45.148.10.147 port 37870 [preauth]",14643,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:13:00.020 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:13:00.000 PM",daemon,mac108,info,"2026-04-18T18:12:35.881#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:13:00.020 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:13:00.000 PM",daemon,mac108,info,"2026-04-18T18:13:00.019#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1083)#011EventsProcessedLastPeriod: 0",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:13:00.020 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:13:00.000 PM",daemon,mac108,info,"2026-04-18T18:13:00.019#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1126)#011Interning cache state. NextClearTimeUtc: 2026-04-18T18:13:35.782, VolatileCurrentSize: 3, VolatileCurrentSizeInBytes: 396, VolatileSecondarySize: 0, VolatileSecondarySizeInBytes: 0, StaticCacheSize: 47, StaticCacheSizeInBytes: 6116",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:13:05.890 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:13:05.000 PM",daemon,mac108,info,"2026-04-18T18:13:05.890#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 570, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:13:35.756 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:13:35.000 PM",daemon,mac108,info,"2026-04-18T18:13:05.890#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:13:35.756 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:13:35.000 PM",daemon,mac108,info,"2026-04-18T18:13:35.756#011Info#011TID:126426059634368#011Watchdog#011WatchdogThread#011Watchdog.cpp(108)#011Everything is fine, sleeping",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:13:35.757 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:13:35.000 PM",daemon,mac108,info,"2026-04-18T18:13:35.757#011Info#011TID:126426070834112#011EndPointResolver#011EndPointResolver#011EndPointResolver.cpp(164)#011Successfully saved DNS cache to the disk. FilePath: ""/var/run/azuremetricsext/EndPointResolver.cache"", NextUpdateTimeUtc: ""2026-04-18T18:18:35.757""",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:13:35.898 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:13:35.000 PM",daemon,mac108,info,"2026-04-18T18:13:35.898#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 600, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:16:57.049 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:16:57.000 PM",authpriv,mac108,info,"pam_unix(sudo:session): session closed for user root",,"10.0.0.4",sudo,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:08:00.018 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:08:00.000 PM",daemon,mac108,info,"2026-04-18T18:07:35.819#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:08:00.018 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:08:00.000 PM",daemon,mac108,info,"2026-04-18T18:08:00.018#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1083)#011EventsProcessedLastPeriod: 0",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:08:00.018 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:08:00.000 PM",daemon,mac108,info,"2026-04-18T18:08:00.018#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1126)#011Interning cache state. NextClearTimeUtc: 2026-04-18T18:08:35.774, VolatileCurrentSize: 3, VolatileCurrentSizeInBytes: 396, VolatileSecondarySize: 0, VolatileSecondarySizeInBytes: 0, StaticCacheSize: 47, StaticCacheSizeInBytes: 6116",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:08:05.829 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:08:05.000 PM",daemon,mac108,info,"2026-04-18T18:08:05.828#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 270, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:08:35.752 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:08:35.000 PM",daemon,mac108,info,"2026-04-18T18:08:05.828#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:08:35.752 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:08:35.000 PM",daemon,mac108,info,"2026-04-18T18:08:35.752#011Info#011TID:126426070834112#011EndPointResolver#011EndPointResolver#011EndPointResolver.cpp(164)#011Successfully saved DNS cache to the disk. FilePath: ""/var/run/azuremetricsext/EndPointResolver.cache"", NextUpdateTimeUtc: ""2026-04-18T18:13:35.751""",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:08:35.832 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:08:35.000 PM",daemon,mac108,info,"2026-04-18T18:08:35.832#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 300, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:00.011 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:00.000 PM",daemon,mac108,info,"2026-04-18T18:09:35.846#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:00.012 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:00.000 PM",daemon,mac108,info,"2026-04-18T18:10:00.011#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1083)#011EventsProcessedLastPeriod: 0",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:00.012 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:00.000 PM",daemon,mac108,info,"2026-04-18T18:10:00.011#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1126)#011Interning cache state. NextClearTimeUtc: 2026-04-18T18:13:35.782, VolatileCurrentSize: 3, VolatileCurrentSizeInBytes: 396, VolatileSecondarySize: 0, VolatileSecondarySizeInBytes: 0, StaticCacheSize: 47, StaticCacheSizeInBytes: 6116",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:00.016 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:00.000 PM",daemon,mac108,info,"Starting sysstat-collect.service - system activity accounting tool...",1,"10.0.0.4",systemd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:00.023 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:00.000 PM",daemon,mac108,info,"sysstat-collect.service: Deactivated successfully.",1,"10.0.0.4",systemd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:00.023 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:00.000 PM",daemon,mac108,info,"Finished sysstat-collect.service - system activity accounting tool.",1,"10.0.0.4",systemd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:05.850 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:05.000 PM",daemon,mac108,info,"2026-04-18T18:10:05.849#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 390, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:35.823 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:35.000 PM",daemon,mac108,info,"2026-04-18T18:10:05.850#011HeartbeatSignal#011Mark",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:36.007 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:36.000 PM",daemon,mac108,info,"2026-04-18T18:10:35.852#011Info#011TID:126426070834112#011MetricsExtensionService#011MainLoop#011MetricsExtensionService.cpp(1268)#011Diagnostic heartbeat emitted. CurrentRawDataQueueSize: 0, UptimeSec: 420, EtwEventsDropped: 0, EtwEventsLost: 0, AggregatedMetricsDropped: 0, IsNearingEtwQueueLimit: 0, IsNearingAggregationQueueLimit: 0, IsShuttingDown: false",14315,"10.0.0.4",MetricsExtension,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:07.449 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:07.000 PM",authpriv,mac108,notice,"pam_unix(sshd:auth): authentication failure  logname= uid=0 euid=0 tty=ssh ruser= rhost=45.148.10.147  user=root",14643,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
"12428736-32d3-4419-b5a9-cfee9c6604c2",Linux,"4/18/2026, 6:10:15.374 PM","00000000-0000-0000-0000-000000000002",mac108,"4/18/2026, 6:10:15.000 PM",authpriv,mac108,notice,"pam_unix(sshd:auth): check pass  user unknown",14617,"10.0.0.4",sshd,,Syslog,"/subscriptions/127ecc1b-124f-4944-b1e0-085cff4b9269/resourcegroups/mac108_group/providers/microsoft.compute/virtualmachines/mac108"
